id|address|bldgnbr|predir|streetname|streettype|suffdir|city|state_code|zip5|zip4|latitude|longitude|fullfipsid|objectid|gid|geom|cty_rural|blk_rural,,
23322|2520 N CENTRAL AVE PHOENIX AZ 85004|2520|N|CENTRAL|AVE||PHOENIX|AZ|85004||33.476|-112.074|040131118003016|10-1-04-2-9545|10534|0101000020E610000000000080BB045CC0000000A0ECBC4040|0|0,,
17172|2400 N CENTRAL AVE PHOENIX AZ 85004|2400|N|CENTRAL|AVE||PHOENIX|AZ|85004||33.4751|-112.074|040131118003017|10-1-04-2-4009|10535|0101000020E6100000000000A0BB045CC0000000C0CEBC4040|0|0,,
16844|2346 N CENTRAL AVE PHOENIX AZ 85004|2346|N|CENTRAL|AVE||PHOENIX|AZ|85004||33.4746|-112.074|040131118003027|10-1-04-2-3714|10536|0101000020E6100000000000A0BB045CC000000060C0BC4040|0|0,,
20942|2346 N CENTRAL AVE PHOENIX AZ 85004|2346|N|CENTRAL|AVE||PHOENIX|AZ|85004||33.4746|-112.074|040131118003027|10-1-04-2-7402|10537|0101000020E6100000000000A0BB045CC000000060C0BC4040|0|0,,
21825|2024 N 7TH ST PHOENIX AZ 85006|2024|N|7TH|ST||PHOENIX|AZ|85006||33.4703|-112.065|040131118004005|10-1-04-2-8198|10538|0101000020E6100000000000202B045CC0000000E033BC4040|0|0,,
20231|2035 N CENTRAL AVE PHOENIX AZ 85004|2035|N|CENTRAL|AVE||PHOENIX|AZ|85004||33.4706|-112.074|040131118004008|10-1-04-2-6763|10539|0101000020E610000000000080B7045CC0000000A03CBC4040|0|0,,
21078|2005 N CENTRAL AVE PHOENIX AZ 85004|2005|N|CENTRAL|AVE||PHOENIX|AZ|85004||33.4699|-112.074|040131118004008|10-1-04-2-7525|10540|0101000020E610000000000060B7045CC0000000C024BC4040|0|0,,
14284|1875 N CENTRAL AVE PHOENIX AZ 85002|1875|N|CENTRAL|AVE||PHOENIX|AZ|85002||33.4687|-112.074|040131118004009|10-1-04-2-141|10541|0101000020E610000000000060B6045CC000000040FDBB4040|0|0,,
14295|1875 N CENTRAL AVE PHOENIX AZ 85004|1875|N|CENTRAL|AVE||PHOENIX|AZ|85004||33.4687|-112.074|040131118004009|10-1-04-2-142|10542|0101000020E610000000000060B6045CC000000040FDBB4040|0|0,,
13485|202 E MCDOWELL RD PHOENIX AZ 85004|202|E|MCDOWELL|RD||PHOENIX|AZ|85004||33.4658|-112.071|040131118004011|10-1-04-2-10003|10543|0101000020E6100000000000E091045CC0000000409FBB4040|0|0,,
21039|215 E MCDOWELL RD PHOENIX AZ 85004|215|E|MCDOWELL|RD||PHOENIX|AZ|85004||33.4657|-112.071|040131118004011|10-1-04-2-7490|10544|0101000020E6100000000000C083045CC0000000809DBB4040|0|0,,
21074|207 E MCDOWELL RD PHOENIX AZ 85004|207|E|MCDOWELL|RD||PHOENIX|AZ|85004||33.4657|-112.071|040131118004011|10-1-04-2-7521|10545|0101000020E6100000000000C08B045CC0000000A09DBB4040|0|0,,
18737|349 E CORONADO RD PHOENIX AZ 85006|349|E|CORONADO|RD||PHOENIX|AZ|85006||33.4675|-112.067|040131118004012|10-1-04-2-5418|10546|0101000020E61000000000006049045CC000000080D6BB4040|0|0,,
23238|525 E MCDOWELL RD PHOENIX AZ 85003|525|E|MCDOWELL|RD||PHOENIX|AZ|85003||33.4657|-112.066|040131118004012|10-1-04-2-947|10547|0101000020E6100000000000603B045CC0000000209DBB4040|0|0,,
23249|525 E MCDOWELL RD PHOENIX AZ 85003|525|E|MCDOWELL|RD||PHOENIX|AZ|85003||33.4657|-112.066|040131118004012|10-1-04-2-948|10548|0101000020E6100000000000603B045CC0000000209DBB4040|0|0,,
22075|1802 W ENCANTO BLVD PHOENIX AZ 85007|1802|W|ENCANTO|BLVD||PHOENIX|AZ|85007||33.4732|-112.098|040131119001007|10-1-04-2-8422|10549|0101000020E6100000000000C041065CC00000000093BC4040|0|0,,
22074|2700 N 15TH AVE PHOENIX AZ 85007|2700|N|15TH|AVE||PHOENIX|AZ|85007||33.4791|-112.091|040131119001010|10-1-04-2-8421|10550|0101000020E6100000000000A0D9055CC0000000A053BD4040|0|0,,
22097|2125 N 15TH AVE PHOENIX AZ 85007|2125|N|15TH|AVE||PHOENIX|AZ|85007||33.4717|-112.091|040131119002005|10-1-04-2-8442|10551|0101000020E6100000000000A0D8055CC0000000A061BC4040|0|0,,
14393|1700 N 7TH AVE PHOENIX AZ 85007|1700|N|7TH|AVE||PHOENIX|AZ|85007||33.467|-112.083|040131119002027|10-1-04-2-1508|10552|0101000020E6100000000000804A055CC000000020C5BB4040|0|0,,
14394|1700 N 7TH AVE PHOENIX AZ 85007|1700|N|7TH|AVE||PHOENIX|AZ|85007||33.467|-112.083|040131119002027|10-1-04-2-1509|10553|0101000020E6100000000000804A055CC000000020C5BB4040|0|0,,
22974|701 W MCDOWELL RD PHOENIX AZ 85007|701|W|MCDOWELL|RD||PHOENIX|AZ|85007|1727|33.4659|-112.083|040131119002027|10-1-04-2-9231|10554|0101000020E6100000000000E057055CC000000020A1BB4040|0|0,,
21192|1826 W MCDOWELL RD PHOENIX AZ 85007|1826|W|MCDOWELL|RD||PHOENIX|AZ|85007||33.4659|-112.098|040131119003003|10-1-04-2-7628|10555|0101000020E6100000000000804A065CC0000000E0A1BB4040|0|0,,
14620|3801 W ROANOKE PHOENIX AZ 85009|3801|W|ROANOKE|||PHOENIX|AZ|85009|2499|33.4786|-112.142|040131122011000|10-1-04-2-1712|10556|0101000020E61000000000000013095CC00000004044BD4040|0|0,,
15475|3835 W THOMAS RD PHOENIX AZ 85019|3835|W|THOMAS|RD||PHOENIX|AZ|85019|4434|33.4804|-112.142|040131122011000|10-1-04-2-2482|10557|0101000020E61000000000006014095CC0000000407FBD4040|0|0,,
20856|3701 W CAMBRIDGE AVE PHOENIX AZ 85009|3701|W|CAMBRIDGE|AVE||PHOENIX|AZ|85009||33.477|-112.139|040131122011000|10-1-04-2-7325|10558|0101000020E610000000000000E0085CC0000000C00FBD4040|0|0,,
21136|2802 N 37TH AVE PHOENIX AZ 85009|2802|N|37TH|AVE||PHOENIX|AZ|85009||33.479|-112.139|040131122011000|10-1-04-2-7578|10559|0101000020E610000000000080E0085CC0000000404FBD4040|0|0,,
21297|3701 W CAMBRIDGE AVE PHOENIX AZ 85009|3701|W|CAMBRIDGE|AVE||PHOENIX|AZ|85009||33.4771|-112.139|040131122011001|10-1-04-2-7722|10560|0101000020E610000000000020E0085CC00000000012BD4040|0|0,,
18768|2042 N 35TH AVE PHOENIX AZ 85009|2042|N|35TH|AVE||PHOENIX|AZ|85009||33.4704|-112.134|040131122012000|10-1-04-2-5446|10561|0101000020E6100000000000209B085CC00000006036BC4040|0|0,,
14433|1700 N 41ST AVE PHOENIX AZ 85009|1700|N|41ST|AVE||PHOENIX|AZ|85009|2098|33.4677|-112.147|040131122021011|10-1-04-2-1544|10562|0101000020E6100000000000606F095CC0000000C0DEBB4040|0|0,,
22130|4115 W THOMAS RD PHOENIX AZ 85019|4115|W|THOMAS|RD||PHOENIX|AZ|85019||33.4805|-112.148|040131122023000|10-1-04-2-8472|10563|0101000020E6100000000000007A095CC0000000E07FBD4040|0|0,,
17911|4340 W MCDOWELL RD PHOENIX AZ 85035|4340|W|MCDOWELL|RD||PHOENIX|AZ|85035||33.466|-112.153|040131123011002|10-1-04-2-4675|10564|0101000020E6100000000000A0D2095CC0000000E0A5BB4040|0|0,,
16859|5030 W MCDOWELL RD PHOENIX AZ 85035|5030|W|MCDOWELL|RD||PHOENIX|AZ|85035||33.466|-112.167|040131123012012|10-1-04-2-3728|10565|0101000020E610000000000060B50A5CC000000020A6BB4040|0|0,,
14083|4525 W ENCANTO BLVD PHOENIX AZ 85035|4525|W|ENCANTO|BLVD||PHOENIX|AZ|85035|2299|33.4732|-112.157|040131123013000|10-1-04-2-1229|10566|0101000020E6100000000000000F0A5CC00000008092BC4040|0|0,,
19446|2602 N 43RD AVE PHOENIX AZ 85009|2602|N|43RD|AVE||PHOENIX|AZ|85009||33.4771|-112.152|040131123024001|10-1-04-2-6056|10567|0101000020E610000000000080B5095CC0000000A011BD4040|0|0,,
17005|5833 W THOMAS RD PHOENIX AZ 85031|5833|W|THOMAS|RD||PHOENIX|AZ|85031|3298|33.4801|-112.186|040131124012001|10-1-04-2-386|10568|0101000020E610000000000020E60B5CC00000004073BD4040|0|0,,
17805|2252 N 55TH AVE PHOENIX AZ 85035|2252|N|55TH|AVE||PHOENIX|AZ|85035|3706|33.4718|-112.178|040131124022002|10-1-04-2-458|10569|0101000020E6100000000000E0600B5CC00000004065BC4040|0|0,,
14630|2043 N 64TH DR PHOENIX AZ 85035|2043|N|64TH|DR||PHOENIX|AZ|85035|3499|33.4707|-112.198|040131125021015|10-1-04-2-1721|10570|0101000020E610000000000060AA0C5CC0000000803EBC4040|0|0,,
17662|5920 W MCDOWELL RD PHOENIX AZ 85035|5920|W|MCDOWELL|RD||PHOENIX|AZ|85035||33.466|-112.188|040131125022013|10-1-04-2-4450|10571|0101000020E610000000000040050C5CC0000000E0A5BB4040|0|0,,
13982|6738 W MCDOWELL RD PHOENIX AZ 85035|6738|W|MCDOWELL|RD||PHOENIX|AZ|85035||33.4659|-112.205|040131125032013|10-1-04-2-1138|10572|0101000020E610000000000060250D5CC000000020A2BB4040|0|0,,
13983|6738 W MCDOWELL RD PHOENIX AZ 85035|6738|W|MCDOWELL|RD||PHOENIX|AZ|85035||33.4659|-112.205|040131125032013|10-1-04-2-1139|10573|0101000020E610000000000060250D5CC000000020A2BB4040|0|0,,
14745|7125 W ENCANTO BLVD PHOENIX AZ 85035|7125|W|ENCANTO|BLVD||PHOENIX|AZ|85035|1335|33.473|-112.213|040131125034000|10-1-04-2-1825|10574|0101000020E610000000000020A20D5CC0000000C089BC4040|0|0,,
20123|6180 W ENCANTO BLVD PHOENIX AZ 85035|6180|W|ENCANTO|BLVD||PHOENIX|AZ|85035||33.4732|-112.193|040131125041004|10-1-04-2-6666|10575|0101000020E610000000000000530C5CC00000008092BC4040|0|0,,
22043|6501 W VIRGINIA AVE PHOENIX AZ 85035|6501|W|VIRGINIA|AVE||PHOENIX|AZ|85035||33.4767|-112.2|040131125041004|10-1-04-2-8394|10576|0101000020E610000000000040C50C5CC0000000A004BD4040|0|0,,
15230|6244 W ROOSEVELT ST PHOENIX AZ 85043|6244|W|ROOSEVELT|ST||PHOENIX|AZ|85043|2584|33.4588|-112.194|040131125053008|10-1-04-2-2261|10577|0101000020E610000000000020700C5CC0000000A0B8BA4040|0|0,,
23448|1500 N 51ST AVE PHOENIX AZ 85043|1500|N|51ST|AVE||PHOENIX|AZ|85043||33.4645|-112.169|040131125071006|10-1-04-2-9659|10578|0101000020E610000000000060D50A5CC00000006075BB4040|0|0,,
14171|17505 N 79TH AVE GLENDALE AZ 85308|17505|N|79TH|AVE||GLENDALE|AZ|85308||33.4659|-112.184|040131125072000|10-1-04-2-1308|10579|0101000020E610000000000000C00B5CC000000000A3BB4040|0|0,,
14604|17505 N 79TH AVE GLENDALE AZ 85308|17505|N|79TH|AVE||GLENDALE|AZ|85308||33.4659|-112.184|040131125072000|10-1-04-2-1699|10580|0101000020E610000000000000C00B5CC000000000A3BB4040|0|0,,
14972|17505 N 79TH AVE GLENDALE AZ 85308|17505|N|79TH|AVE||GLENDALE|AZ|85308||33.4659|-112.184|040131125072000|10-1-04-2-2029|10581|0101000020E610000000000000C00B5CC000000000A3BB4040|0|0,,
14891|2730 N 79TH AVE PHOENIX AZ 85035|2730|N|79TH|AVE||PHOENIX|AZ|85035||33.4777|-112.229|040131125091000|10-1-04-2-1957|10582|0101000020E6100000000000E0AB0E5CC0000000E025BD4040|0|0,,
14313|2550 N 79TH AVE PHOENIX AZ 85035|2550|N|79TH|AVE||PHOENIX|AZ|85035||33.4759|-112.229|040131125092004|10-1-04-2-1436|10583|0101000020E610000000000000AB0E5CC000000080E9BC4040|0|0,,
16899|2302 N 75TH AVE PHOENIX AZ 85035|2302|N|75TH|AVE||PHOENIX|AZ|85035||33.4735|-112.221|040131125092008|10-1-04-2-3764|10584|0101000020E610000000000020210E5CC0000000009BBC4040|0|0,,
16020|7602 W ENCANTO BLVD PHOENIX AZ 85035|7602|W|ENCANTO|BLVD||PHOENIX|AZ|85035|2500|33.4729|-112.223|040131125092009|10-1-04-2-2973|10585|0101000020E610000000000080440E5CC00000002088BC4040|0|0,,
18368|2010 N 75TH AVE PHOENIX AZ 85035|2010|N|75TH|AVE||PHOENIX|AZ|85035||33.4697|-112.221|040131125092011|10-1-04-2-5086|10586|0101000020E610000000000000220E5CC0000000C01EBC4040|0|0,,
23189|2270 N 75TH AVE PHOENIX AZ 85035|2270|N|75TH|AVE||PHOENIX|AZ|85035||33.4726|-112.221|040131125092012|10-1-04-2-9425|10587|0101000020E610000000000000230E5CC0000000407FBC4040|0|0,,
22976|1610 N 75TH AVE PHOENIX AZ 85035|1610|N|75TH|AVE||PHOENIX|AZ|85035|4539|33.466|-112.221|040131125092033|10-1-04-2-9233|10588|0101000020E6100000000000C01F0E5CC0000000C0A4BB4040|0|0,,
14401|7318 W LYNWOOD ST PHOENIX AZ 85035|7318|W|LYNWOOD|ST||PHOENIX|AZ|85035||33.4645|-112.217|040131125093000|10-1-04-2-1515|10589|0101000020E610000000000080E60D5CC00000004073BB4040|0|0,,
14842|7318 W LYNWOOD ST PHOENIX AZ 85035|7318|W|LYNWOOD|ST||PHOENIX|AZ|85035||33.4645|-112.217|040131125093000|10-1-04-2-1912|10590|0101000020E610000000000080E60D5CC00000004073BB4040|0|0,,
14883|7318 W LYNNWOOD PHOENIX AZ 85035|7318|W|LYNNWOOD|||PHOENIX|AZ|85035||33.4645|-112.217|040131125093000|10-1-04-2-195|10591|0101000020E610000000000080E60D5CC00000004073BB4040|0|0,,
19469|7117 W MCDOWELL RD PHOENIX AZ 85035|7117|W|MCDOWELL|RD||PHOENIX|AZ|85035||33.4657|-112.212|040131125093000|10-1-04-2-6077|10593|0101000020E610000000000000980D5CC0000000809DBB4040|0|0,,
13936|7620 W LOWER BUCKEYE RD PHOENIX AZ 85043|7620|W|LOWER BUCKEYE|RD||PHOENIX|AZ|85043||33.423|-112.224|040131125101006|10-1-04-2-1097|10594|0101000020E610000000000040590E5CC00000008024B64040|0|0,,
17159|7620 W LOWER BUCKEYE RD PHOENIX AZ 85043|7620|W|LOWER BUCKEYE|RD||PHOENIX|AZ|85043||33.4231|-112.224|040131125101006|10-1-04-2-3999|10595|0101000020E6100000000000004F0E5CC0000000C026B64040|0|0,,
15216|8150 W DURANGO ST PHOENIX AZ 85043|8150|W|DURANGO|ST||PHOENIX|AZ|85043||33.4301|-112.235|040131125101012|10-1-04-2-2249|10596|0101000020E6100000000000E00E0F5CC0000000200FB74040|0|0,,
22717|6707 W VAN BUREN ST PHOENIX AZ 85043|6707|W|VAN BUREN|ST||PHOENIX|AZ|85043|3399|33.4516|-112.204|040131125102000|10-1-04-2-900|10597|0101000020E6100000000000800D0D5CC000000040CDB94040|0|0,,
15163|1122 S 67TH AVE PHOENIX AZ 85043|1122|S|67TH|AVE||PHOENIX|AZ|85043||33.4389|-112.204|040131125102037|10-1-04-2-2200|10598|0101000020E6100000000000000A0D5CC0000000C02CB84040|0|0,,
15037|7250 W LOWER BUCKEYE RD PHOENIX AZ 85043|7250|W|LOWER BUCKEYE|RD||PHOENIX|AZ|85043|7503|33.4249|-112.216|040131125102047|10-1-04-2-2088|10599|0101000020E610000000000040CF0D5CC0000000A062B64040|0|0,,
15358|3850 S 79TH AVE PHOENIX AZ 85043|3850|S|79TH|AVE||PHOENIX|AZ|85043||33.4144|-112.231|040131125111017|10-1-04-2-2377|10600|0101000020E610000000000020CE0E5CC0000000A00BB54040|0|0,,
18642|7725 W WOOD LN PHOENIX AZ 85043|7725|W|WOOD|LN||PHOENIX|AZ|85043||33.4099|-112.227|040131125111025|10-1-04-2-5332|10601|0101000020E610000000000080820E5CC00000000079B44040|0|0,,
23387|5152 W LATHAM ST PHOENIX AZ 85043|5152|W|LATHAM|ST||PHOENIX|AZ|85043||33.4605|-112.172|040131125121004|10-1-04-2-9603|10602|0101000020E6100000000000E0F90A5CC0000000A0F1BA4040|0|0,,
21101|5302 W ROOSEVELT ST PHOENIX AZ 85043|5302|W|ROOSEVELT|ST||PHOENIX|AZ|85043||33.4587|-112.173|040131125121008|10-1-04-2-7546|10603|0101000020E610000000000080190B5CC0000000E0B6BA4040|0|0,,
20926|515 N 51ST AVE PHOENIX AZ 85043|515|N|51ST|AVE||PHOENIX|AZ|85043||33.4548|-112.169|040131125121012|10-1-04-2-7389|10604|0101000020E6100000000000A0D20A5CC00000008038BA4040|0|0,,
22408|515 N 51ST AVE PHOENIX AZ 85043|515|N|51ST|AVE||PHOENIX|AZ|85043||33.4548|-112.169|040131125121012|10-1-04-2-8722|10605|0101000020E6100000000000A0D20A5CC00000008038BA4040|0|0,,
19458|50 N 51ST AVE PHOENIX AZ 85043|50|N|51ST|AVE||PHOENIX|AZ|85043||33.4489|-112.169|040131125121020|10-1-04-2-6067|10606|0101000020E6100000000000C0D30A5CC00000008076B94040|0|0,,
15179|4301 W FILLMORE ST PHOENIX AZ 85043|4301|W|FILLMORE|ST||PHOENIX|AZ|85043||33.4548|-112.153|040131125121028|10-1-04-2-2215|10607|0101000020E610000000000020C8095CC00000004038BA4040|0|0,,
16894|4301 W FILLMORE ST PHOENIX AZ 85043|4301|W|FILLMORE|ST||PHOENIX|AZ|85043||33.4548|-112.152|040131125121028|10-1-04-2-376|10608|0101000020E610000000000060B8095CC00000008037BA4040|0|0,,
20309|440 S 54TH AVE PHOENIX AZ 85043|440|S|54TH|AVE||PHOENIX|AZ|85043||33.4423|-112.175|040131125121039|10-1-04-2-6833|10609|0101000020E610000000000000390B5CC0000000409EB84040|0|0,,
20893|1002 S 63RD AVE PHOENIX AZ 85043|1002|S|63RD|AVE||PHOENIX|AZ|85043||33.4385|-112.195|040131125121061|10-1-04-2-7359|10610|0101000020E610000000000040800C5CC0000000A020B84040|0|0,,
15788|1617 S 67TH AVE PHOENIX AZ 85043|1617|S|67TH|AVE||PHOENIX|AZ|85043|7717|33.433|-112.204|040131125131006|10-1-04-2-2764|10611|0101000020E6100000000000400A0D5CC0000000206DB74040|0|0,,
18833|6408 W GROSS AVE PHOENIX AZ 85043|6408|W|GROSS|AVE||PHOENIX|AZ|85043||33.4294|-112.199|040131125131016|10-1-04-2-5504|10612|0101000020E6100000000000E0B60C5CC000000020F8B64040|0|0,,
15530|6250 W DURANGO ST PHOENIX AZ 85043|6250|W|DURANGO|ST||PHOENIX|AZ|85043||33.4312|-112.194|040131125132009|10-1-04-2-2531|10613|0101000020E6100000000000C0620C5CC00000004030B74040|0|0,,
15531|6250 W DURANGO ST PHOENIX AZ 85043|6250|W|DURANGO|ST||PHOENIX|AZ|85043||33.4312|-112.193|040131125132009|10-1-04-2-2532|10614|0101000020E610000000000040620C5CC0000000A030B74040|0|0,,
18743|6313 W FLORANCE AVE PHOENIX AZ 85043|6313|W|FLORANCE|AVE||PHOENIX|AZ|85043||33.4201|-112.196|040131125133008|10-1-04-2-5423|10615|0101000020E6100000000000E08A0C5CC000000040C7B54040|0|0,,
14129|3650 S 64TH LN PHOENIX AZ 85042|3650|S|64TH|LN||PHOENIX|AZ|85042||33.4148|-112.199|040131125133021|10-1-04-2-1270|10616|0101000020E610000000000020C40C5CC00000008019B54040|0|0,,
14931|1414 S 51ST AVE PHOENIX AZ 85043|1414|S|51ST|AVE||PHOENIX|AZ|85043|8009|33.4337|-112.169|040131125142004|10-1-04-2-1993|10617|0101000020E6100000000000E0D40A5CC00000000083B74040|0|0,,
15886|1414 S 51ST AVE PHOENIX AZ 85043|1414|S|51ST|AVE||PHOENIX|AZ|85043|8009|33.4337|-112.169|040131125142004|10-1-04-2-2852|10618|0101000020E6100000000000E0D40A5CC00000000083B74040|0|0,,
15478|5625 S 51ST AVE LAVEEN AZ 85339|5625|S|51ST|AVE||LAVEEN|AZ|85339||33.3948|-112.168|040131125142052|10-1-04-2-2485|10620|0101000020E6100000000000C0C20A5CC00000008087B24040|0|0,,
22065|1516 N 35TH AVE PHOENIX AZ 85009|1516|N|35TH|AVE||PHOENIX|AZ|85009||33.4656|-112.135|040131126012000|10-1-04-2-8413|10621|0101000020E6100000000000E09B085CC0000000209ABB4040|0|0,,
14474|3715 W ROOSEVELT ST PHOENIX AZ 85009|3715|W|ROOSEVELT|ST||PHOENIX|AZ|85009||33.4587|-112.14|040131126022000|10-1-04-2-1581|10622|0101000020E6100000000000C0EF085CC000000080B5BA4040|0|0,,
21160|3843 W ROOSEVELT ST PHOENIX AZ 85009|3843|W|ROOSEVELT|ST||PHOENIX|AZ|85009|3211|33.4587|-112.142|040131126022000|10-1-04-2-76|10623|0101000020E6100000000000A011095CC0000000A0B5BA4040|0|0,,
14508|406 N 41ST AVE PHOENIX AZ 85009|406|N|41ST|AVE||PHOENIX|AZ|85009||33.4533|-112.147|040131126024008|10-1-04-2-1611|10624|0101000020E6100000000000A06F095CC00000002005BA4040|0|0,,
22092|3420 W ROOSEVELT ST PHOENIX AZ 85009|3420|W|ROOSEVELT|ST||PHOENIX|AZ|85009||33.4587|-112.133|040131127001008|10-1-04-2-8438|10625|0101000020E61000000000002083085CC000000040B6BA4040|0|0,,
14042|1001 N 31ST AVE PHOENIX AZ 85009|1001|N|31ST|AVE||PHOENIX|AZ|85009|3496|33.4601|-112.126|040131127001012|10-1-04-2-1192|10626|0101000020E6100000000000A00E085CC0000000A0E3BA4040|0|0,,
18423|502 N 27TH AVE PHOENIX AZ 85009|502|N|27TH|AVE||PHOENIX|AZ|85009||33.4541|-112.117|040131127002009|10-1-04-2-5135|10627|0101000020E61000000000000085075CC0000000601EBA4040|0|0,,
16883|3333 W ROOSEVELT ST PHOENIX AZ 85009|3333|W|ROOSEVELT|ST||PHOENIX|AZ|85009|3403|33.4587|-112.132|040131127003002|10-1-04-2-375|10628|0101000020E6100000000000E078085CC000000080B5BA4040|0|0,,
21516|3025 W MCDOWELL RD PHOENIX AZ 85009|3025|W|MCDOWELL|RD||PHOENIX|AZ|85009|2512|33.4659|-112.124|040131127004002|10-1-04-2-792|10629|0101000020E610000000000000F3075CC000000000A2BB4040|0|0,,
15983|3101 W MCDOWELL RD PHOENIX AZ 85009|3101|W|MCDOWELL|RD||PHOENIX|AZ|85009|2419|33.4659|-112.126|040131127004006|10-1-04-2-294|10630|0101000020E6100000000000A014085CC0000000E0A3BB4040|0|0,,
19435|1330 N 32ND AVE PHOENIX AZ 85009|1330|N|32ND|AVE||PHOENIX|AZ|85009||33.464|-112.127|040131127004007|10-1-04-2-6046|10631|0101000020E61000000000004024085CC00000002063BB4040|0|0,,
15810|3348 W MCDOWELL RD PHOENIX AZ 85009|3348|W|MCDOWELL|RD||PHOENIX|AZ|85009|2390|33.4659|-112.131|040131127004008|10-1-04-2-2784|10632|0101000020E61000000000002068085CC0000000E0A3BB4040|0|0,,
14037|3402 W MCDOWELL RD PHOENIX AZ 85009|3402|W|MCDOWELL|RD||PHOENIX|AZ|85009|2397|33.4659|-112.133|040131127004009|10-1-04-2-1188|10633|0101000020E6100000000000A087085CC0000000C0A3BB4040|0|0,,
22842|1344 N 27TH AVE PHOENIX AZ 85009|1344|N|27TH|AVE||PHOENIX|AZ|85009||33.463|-112.117|040131127004011|10-1-04-2-9112|10634|0101000020E61000000000004081075CC00000004044BB4040|0|0,,
22861|1645 W MCDOWELL RD PHOENIX AZ 85007|1645|W|MCDOWELL|RD||PHOENIX|AZ|85007||33.4658|-112.095|040131129001006|10-1-04-2-913|10635|0101000020E6100000000000400D065CC0000000C09EBB4040|0|0,,
20677|1600 W GRAND AVE PHOENIX AZ 85009|1600|W|GRAND|AVE||PHOENIX|AZ|85009||33.4606|-112.094|040131129001037|10-1-04-2-7164|10636|0101000020E610000000000060FD055CC0000000C0F5BA4040|0|0,,
20679|1206 N 16TH AVE PHOENIX AZ 85007|1206|N|16TH|AVE||PHOENIX|AZ|85007||33.461|-112.093|040131129001037|10-1-04-2-7166|10637|0101000020E610000000000080FB055CC00000008000BB4040|0|0,,
13697|1028 GRAND AVE PHOENIX AZ 85007|1028||GRAND|AVE||PHOENIX|AZ|85007||33.4546|-112.086|040131129002015|10-1-04-2-10195|10638|0101000020E6100000000000A085055CC0000000A02FBA4040|0|0,,
19453|1257 W PIERCE ST PHOENIX AZ 85007|1257|W|PIERCE|ST||PHOENIX|AZ|85007||33.456|-112.091|040131129003002|10-1-04-2-6062|10639|0101000020E610000000000040D4055CC0000000A05CBA4040|0|0,,
22041|916 E VAN BUREN ST PHOENIX AZ 85007|916|E|VAN BUREN|ST||PHOENIX|AZ|85007||33.4514|-112.085|040131129003009|10-1-04-2-8392|10640|0101000020E61000000000002078055CC000000080C8B94040|0|0,,
22104|1102 W VAN BUREN ST PHOENIX AZ 85007|1102|W|VAN BUREN|ST||PHOENIX|AZ|85007||33.4514|-112.088|040131129003011|10-1-04-2-8449|10641|0101000020E6100000000000209C055CC000000040C8B94040|0|0,,
22128|1002 W VAN BUREN ST PHOENIX AZ 85007|1002|W|VAN BUREN|ST||PHOENIX|AZ|85007||33.4514|-112.087|040131129003011|10-1-04-2-8470|10642|0101000020E61000000000008097055CC000000060C8B94040|0|0,,
21162|1710 W FILMORE ST PHOENIX AZ 85007|1710|W|FILMORE|ST||PHOENIX|AZ|85007||33.455|-112.096|040131129004012|10-1-04-2-7600|10643|0101000020E61000000000008029065CC0000000003DBA4040|0|0,,
16717|330 N 16TH AVE PHOENIX AZ 85007|330|N|16TH|AVE||PHOENIX|AZ|85007|2447|33.452|-112.094|040131129004027|10-1-04-2-360|10644|0101000020E61000000000002005065CC000000080DAB94040|0|0,,
16423|1540 W VAN BUREN ST PHOENIX AZ 85007|1540|W|VAN BUREN|ST||PHOENIX|AZ|85007||33.4514|-112.093|040131129004031|10-1-04-2-3335|10645|0101000020E610000000000080EF055CC0000000C0C6B94040|0|0,,
17804|1540 W VAN BUREN ST PHOENIX AZ 85007|1540|W|VAN BUREN|ST||PHOENIX|AZ|85007||33.4514|-112.093|040131129004031|10-1-04-2-4579|10646|0101000020E610000000000080EF055CC0000000C0C6B94040|0|0,,
14109|1210 N 5TH AVE PHOENIX AZ 85003|1210|N|5TH|AVE||PHOENIX|AZ|85003|1225|33.4627|-112.08|040131130001007|10-1-04-2-1252|10647|0101000020E6100000000000C021055CC0000000003BBB4040|0|0,,
22059|1242 N CENTRAL AVE PHOENIX AZ 85004|1242|N|CENTRAL|AVE||PHOENIX|AZ|85004||33.4623|-112.074|040131130001011|10-1-04-2-8408|10648|0101000020E6100000000000C0BB045CC0000000002DBB4040|0|0,,
22030|1106 N CENTRAL AVE PHOENIX AZ 85004|1106|N|CENTRAL|AVE||PHOENIX|AZ|85004||33.4605|-112.074|040131130001019|10-1-04-2-8382|10649|0101000020E6100000000000A0BB045CC0000000C0F2BA4040|0|0,,
23362|1437 N 1ST ST PHOENIX AZ 85004|1437|N|1ST|ST||PHOENIX|AZ|85004||33.4654|-112.072|040131130002003|10-1-04-2-9581|10650|0101000020E610000000000060A2045CC0000000E090BB4040|0|0,,
14552|5818 N 7TH ST PHOENIX AZ 85014|5818|N|7TH|ST||PHOENIX|AZ|85014|1715|33.4637|-112.071|040131130002005|10-1-04-2-1651|10651|0101000020E6100000000000008F045CC0000000805ABB4040|0|0,,
14553|1313 N 7TH ST PHOENIX AZ 85004|1313|N|7TH|ST||PHOENIX|AZ|85004||33.4637|-112.071|040131130002005|10-1-04-2-1652|10652|0101000020E6100000000000008F045CC0000000805ABB4040|0|0,,
